0.015625 141.07053315489 139.029978333485 143.110543935814
0.03125 140.693629593801 138.676930006683 142.70924896323
0.046875 140.317733020431 138.324778199628 142.309079258223
0.0625 139.942840744372 137.973520635727 141.910031665441
0.078125 139.568950082405 137.623155044167 141.512103038378
0.09375 139.196058358477 137.273679159901 141.115290239353
0.109375 138.824162903689 136.925090723634 140.719590139484
0.125 138.45326105627 136.577387481811 140.324999618659
0.140625 138.08335016156 136.230567186595 139.93151556552
0.15625 137.714427571994 135.88462759586 139.53913487743
0.171875 137.346490647079 135.539566473174 139.147854460453
0.1875 136.979536753376 135.195381587781 138.757671229328
0.203125 136.613563264484 134.852070714593 138.368582107448
0.21875 136.248567561016 134.509631634172 137.98058402683
0.234375 135.884547030587 134.168062132713 137.593673928095
0.25 135.521499067788 133.827360002035 137.207848760444
0.265625 135.159421074175 133.487523039566 136.82310548163
0.28125 134.798310458242 133.148549048323 136.43944105794
0.296875 134.43816463541 132.810435836905 136.056852464165
0.3125 134.078981028003 132.473181219476 135.675336683581
0.328125 133.720757065235 132.136783015748 135.294890707922
0.34375 133.363490183185 131.801239050972 134.915511537358
0.359375 133.007177824784 131.466547155921 134.537196180469
0.375 132.651817439795 131.132705166875 134.159941654227
0.390625 132.297406484794 130.79971092561 133.783744983965
0.40625 131.943942423152 130.467562279383 133.40860320336
0.421875 131.591422725018 130.136257080915 133.034513354404
0.4375 131.239844867299 129.805793188383 132.661472487385
0.453125 130.889206333645 129.476168465401 132.289477660864
0.46875 130.539504614428 129.147380781008 131.918525941647
0.484375 130.190737206723 128.819428009655 131.548614404766
0.5 129.842901614295 128.49230803119 131.179740133457
0.515625 129.495995347579 128.166018730846 130.811900219131
0.53125 129.150015923657 127.840557999224 130.445091761358
0.546875 128.804960866249 127.515923732283 130.079311867841
0.5625 128.46082770569 127.192113831325 129.71455765439
0.578125 128.117613978912 126.869126202982 129.350826244907
0.59375 127.775317229428 126.546958759199 128.988114771356
0.609375 127.433935007316 126.225609417227 128.626420373744
0.625 127.093464869196 125.905076099604 128.265740200097
0.640625 126.75390437822 125.585356734143 127.906071406439
0.65625 126.415251104049 125.266449253919 127.547411156769
0.671875 126.077502622835 124.948351597258 127.189756623039
0.6875 125.74065651721 124.631061707719 126.833104985128
0.703125 125.404710376261 124.314577534083 126.477453430826
0.71875 125.069661795519 123.998897030341 126.122799155808
0.734375 124.735508376936 123.684018155679 125.769139363611
0.75 124.402247728876 123.369938874467 125.416471265616
0.765625 124.069877466087 123.05665715624 125.064792081023
0.78125 123.738395209693 122.744170975694 124.714099036827
0.796875 123.407798587174 122.432478312664 124.364389367801
0.8125 123.078085232348 122.121577152118 124.015660316473
0.828125 122.749252785354 121.81146548414 123.667909133101
0.84375 122.421298892637 121.502141303916 123.321133075654
0.859375 122.094221206931 121.193602611726 122.975329409792
0.875 121.768017387238 120.885847412926 122.630495408838
0.890625 121.442685098817 120.578873717938 122.286628353765
0.90625 121.118222013166 120.272679542235 121.943725533169
0.921875 120.794625808001 119.967262906331 121.601784243249
0.9375 120.471894167245 119.662621835766 121.260801787785
0.953125 120.150024781007 119.358754361094 120.920775478117
0.96875 119.82901534557 119.055658517871 120.581702633128
0.984375 119.50886356337 118.753332346638 120.243580579214
1 119.189567142981 118.451773892917 119.906406650271
1.015625 118.871123799101 118.150981207189 119.570178187671
1.03125 118.553531252532 117.850952344887 119.234892540241
1.046875 118.236787230166 117.551685366383 118.900547064239
1.0625 117.92088946497 117.253178336972 118.567139123342
1.078125 117.605835695964 116.955429326864 118.234666088614
1.09375 117.291623668212 116.658436411169 117.903125338494
1.109375 116.978251132802 116.362197669885 117.572514258772
1.125 116.665715846829 116.066711187884 117.242830242566
1.140625 116.354015573382 115.771975054904 116.914070690307
1.15625 116.043148081527 115.477987365532 116.586233009714
1.171875 115.733111146288 115.184746219194 116.259314615775
1.1875 115.423902548635 114.892249720142 115.933312930725
1.203125 115.115520075468 114.600495977442 115.608225384032
1.21875 114.807961519597 114.309483104963 115.284049412366
1.234375 114.501224679732 114.019209221362 114.96078245959
1.25 114.195307360461 113.729672450074 114.638421976731
1.265625 113.890207372241 113.4408709193 114.316965421965
1.28125 113.585922531376 113.152802761992 113.996410260596
1.296875 113.282450660007 112.865466115846 113.676753965036
1.3125 112.97978958609 112.578859123285 113.357994014781
1.328125 112.677937143388 112.29297993145 113.0401278964
1.34375 112.37689117145 112.007826692188 112.723153103505
1.359375 112.076649515596 111.723397562036 112.40706713674
1.375 111.777210026905 111.439690702215 112.091867503754
1.390625 111.478570562195 111.156704278615 111.777551719189
1.40625 111.180728984012 110.874436461783 111.464117304651
1.421875 110.883683160612 110.592885426912 111.1515617887
1.4375 110.587430965945 110.312049353827 110.839882706824
1.453125 110.291970279645 110.031926426978 110.529077601423
1.46875 109.997298987007 109.752514835424 110.219144021786
1.484375 109.703414978978 109.473812772823 109.910079524076
1.5 109.410316152139 109.195818437419 109.601881671309
1.515625 109.118000408693 108.918530032031 109.294548033334
1.53125 108.826465656444 108.641945764045 108.988076186813
1.546875 108.535709808789 108.366063845395 108.682463715205
1.5625 108.245730784698 108.090882492557 108.377708208745
1.578125 107.956526508702 107.816399926538 108.073807264424
1.59375 107.668094910877 107.54261437286 107.770758485973
1.609375 107.380433926829 107.269524061552 107.468559483841
1.625 107.093541497679 106.997127227137 107.167207875177
1.640625 106.80741557005 106.725422108622 106.866701283815
1.65625 106.52205409605 106.454406949486 106.567037340248
1.671875 106.237455033259 106.184079997668 106.268213681615
1.6875 105.953616344714 105.914439505556 105.970227951681
