0.015625 137.991882436279 135.987334753866 139.993443916735 136.940181783024 139.043583089535 138.042065195107 137.941717920508
0.03125 137.651386474186 135.750466464414 139.546494399761 136.602280899854 138.700492048517 137.751522543866 137.551323196677
0.046875 137.311730688327 135.514010761814 139.100971834401 136.265213789543 138.358247587111 137.461591409353 137.162033345561
0.0625 136.972913005562 135.277966927408 138.656871664903 135.92897839475 138.016847616373 137.172270504486 136.773845240213
0.078125 136.634931357865 135.042334243785 138.214189350061 135.593572663212 137.676290052518 136.88355854489 136.386755762535
0.09375 136.297783682314 134.807111994788 137.772920363167 135.258994547728 137.336572816901 136.595454248893 136.000761803254
0.109375 135.961467921077 134.572299465503 137.333060191965 134.925242006149 136.997693836005 136.307956337521 135.615860261897
0.125 135.625982021399 134.337895942264 136.894604338604 134.592313001366 136.659651041431 136.021063534493 135.232048046766
0.140625 135.29132393559 134.103900712649 136.457548319596 134.260205501297 136.322442369883 135.734774566212 134.849322074912
0.15625 134.957491621014 133.870313065474 136.021887665765 133.928917478872 135.986065763157 135.449088161764 134.467679272112
0.171875 134.624483040075 133.637132290796 135.587617922202 133.598446912024 135.650519168127 135.164003052909 134.087116572843
0.1875 134.292296160204 133.404357679907 135.154734648225 133.268791783676 135.315800536732 134.879517974075 133.707630920258
0.203125 133.960928953847 133.171988525336 134.723233417327 132.939950081728 134.981907825967 134.595631662356 133.329219266161
0.21875 133.630379398455 132.940024120841 134.293109817133 132.611919799043 134.648838997867 134.312342857501 132.951878570985
0.234375 133.300645476467 132.708463761413 133.864359449356 132.28469893344 134.316592019494 134.029650301916 132.575605803761
0.25 132.971725175302 132.477306743269 133.43697792975 131.958285487675 133.98516486293 133.74755274065 132.200397942102
0.265625 132.643616487346 132.246552363853 133.010960888069 131.632677469434 133.654555505258 133.466048921394 131.826251972174
0.28125 132.316317409936 132.016199921832 132.586303968017 131.30787289132 133.324761928553 133.185137594477 131.453164888671
0.296875 131.989825945354 131.786248717096 132.163002827207 130.983869770838 132.995782119869 132.904817512855 131.081133694793
0.3125 131.664140100807 131.556698050752 131.741053137116 130.660666130385 132.667614071229 132.625087432112 130.710155402224
0.328125 131.339257888424 131.327547225128 131.32045058304 130.338259997239 132.340255779609 132.345946110449 130.340227031101
0.34375 131.015177325235 131.098795543763 130.90119086405 130.016649403544 132.013705246926 132.067392308681 129.971345609999
0.359375 130.691896433167 130.870442311413 130.48326969295 129.695832386302 131.687960480032 131.789424790232 129.603508175898
0.375 130.369413239024 130.642486834042 130.06668279623 129.375806987357 131.363019490691 131.512042321127 129.236711774166
0.390625 130.047725774481 130.414928418825 129.651425914024 129.056571253384 131.038880295578 131.23524366999 128.870953458535
0.40625 129.726832076071 130.187766374142 129.237494800066 128.738123235881 130.71554091626 130.959027608035 128.506230291072
0.421875 129.406730185168 129.961000009579 128.824885221648 128.42046099115 130.392999379185 130.683392909065 128.14253934216
0.4375 129.087418147982 129.734628635925 128.413592959574 128.103582580293 130.071253715672 130.408338349462 127.779877690473
0.453125 128.768894015545 129.508651565167 128.003613808119 127.787486069192 129.750301961897 130.133862708181 127.418242422955
0.46875 128.451155843694 129.283068110494 127.594943574987 127.472169528505 129.430142158883 129.859964766752 127.057630634791
0.484375 128.134201693067 129.057877586289 127.187578081263 127.15763103365 129.110772352484 129.586643309267 126.698039429389
0.5 127.818029629085 128.833079308129 126.781513161378 126.843868664792 128.792190593379 129.313897122375 126.339465918353
0.515625 127.502637721945 128.608672592783 126.376744663059 126.530880506836 128.474394937054 129.041724995283 125.981907221465
0.53125 127.188024046604 128.384656758214 125.973268447291 126.21866464941 128.157383443797 128.770125719744 125.625360466656
0.546875 126.874186682768 128.161031123566 125.571080388272 125.907219186856 127.841154178679 128.499098090054 125.269822789984
0.5625 126.561123714884 127.937795009176 125.170176373376 125.596542218221 127.525705211547 128.228640903048 124.915291335615
0.578125 126.248833232124 127.714947736561 124.770552303102 125.28663184724 127.211034617009 127.958752958091 124.561763255797
0.59375 125.937313328376 127.492488628419 124.372204091041 124.977486182328 126.897140474425 127.689433057078 124.209235710837
0.609375 125.626562102231 127.270417008631 123.97512766383 124.669103336566 126.584020867895 127.420680004423 123.857705869077
0.625 125.31657765697 127.048732202253 123.579318961109 124.361481427694 126.271673886246 127.152492607059 123.507170906877
0.640625 125.007358100557 126.827433535518 123.184773935482 124.054618578094 125.96009762302 126.884869674427 123.157628008585
0.65625 124.698901545622 126.606520335832 122.791488552477 123.748512914781 125.649290176463 126.617810018477 122.809074366518
0.671875 124.391206109455 126.385991931773 122.3994587905 123.443162569394 125.339249649516 126.351312453657 122.461507180941
0.6875 124.084269913989 126.165847653088 122.008680640797 123.13856567818 125.029974149798 126.085375796912 122.114923660042
0.703125 123.778091085792 125.946086830692 121.619150107414 122.834720381984 124.721461789599 125.819998867677 121.769321019908
0.71875 123.472667756055 125.726708796665 121.230863207153 122.531624826242 124.413710685868 125.555180487869 121.424696484508
0.734375 123.16799806058 125.507712884251 120.843815969534 122.229277160963 124.106718960197 125.290919481889 121.081047285665
0.75 122.86408013977 125.289098427855 120.458004436752 121.927675540722 123.800484738818 125.027214676609 120.738370663039
0.765625 122.560912138614 125.07086476304 120.07342466364 121.626818124647 123.495006152581 124.76406490137 120.3966638641
0.78125 122.258492206681 124.85301122653 119.690072717625 121.326703076409 123.190281336952 124.501468987981 120.055924144108
0.796875 121.956818498104 124.6355371562 119.30794467869 121.027328564212 122.886308431997 124.239425770704 119.716148766093
