0.05 -0.499683517722209
0.1 -0.498751758763399
0.15 -0.497212735849396
0.2 -0.495092785618731
0.25 -0.492417462825055
0.3 -0.489224088542678
0.35 -0.485550362266099
0.4 -0.481447207735599
0.45 -0.476959137164802
0.5 -0.472128426578275
